# format org.openvanilla.mcbopomofo.sorted
速-ㄙㄨˋ-簡-ㄐㄧㄢˇ -7.5681
速-ㄙㄨˋ-記-ㄐㄧˋ -6.7900
速-ㄙㄨˋ-記-ㄐㄧˋ-員-ㄩㄢˊ -7.4243
速-ㄙㄨˋ-記-ㄐㄧˋ-法-ㄈㄚˇ -7.4243
速-ㄙㄨˋ-記-ㄐㄧˋ-簿-ㄅㄨˋ -7.4243
速-ㄙㄨˋ-讀-ㄉㄨˊ -6.7900
速-ㄙㄨˋ-讀-ㄉㄨˊ-法-ㄈㄚˇ -7.4243
速-ㄙㄨˋ-讀-ㄉㄨˊ-課-ㄎㄜˋ -7.4243
速-ㄙㄨˋ-賜-ㄙˋ-康-ㄎㄤ -6.2202
速-ㄙㄨˋ-速-ㄙㄨˋ -6.3640
速-ㄙㄨˋ-配-ㄆㄟˋ -6.2671
速-ㄙㄨˋ-限-ㄒㄧㄢˋ -6.9660
速-ㄙㄨˋ-霸-ㄅㄚˋ-陸-ㄌㄨˋ -6.6462
速-ㄙㄨˋ-食-ㄕˊ -5.1843
速-ㄙㄨˋ-食-ㄕˊ-品-ㄆㄧㄣˇ -7.1233
速-ㄙㄨˋ-食-ㄕˊ-店-ㄉㄧㄢˋ -5.5918
速-ㄙㄨˋ-食-ㄕˊ-業-ㄧㄝˋ -6.1690
速-ㄙㄨˋ-食-ㄕˊ-麵-ㄇㄧㄢˋ -5.9772
造-ㄗㄠˋ-作-ㄗㄨㄛˋ -6.0630
造-ㄗㄠˋ-假-ㄐㄧㄚˇ -5.5858
造-ㄗㄠˋ-像-ㄒㄧㄤˋ -6.2671
造-ㄗㄠˋ-價-ㄐㄧㄚˋ -5.3806
造-ㄗㄠˋ-冊-ㄘㄜˋ -6.5681
造-ㄗㄠˋ-出-ㄔㄨ -4.6226
造-ㄗㄠˋ-出-ㄔㄨ-來-ㄌㄞˊ -5.1105
造-ㄗㄠˋ-勢-ㄕˋ -5.0939
造-ㄗㄠˋ-化-ㄏㄨㄚˋ -5.8199
造-ㄗㄠˋ-化-ㄏㄨㄚˋ-弄-ㄋㄨㄥˋ-人-ㄖㄣˊ -6.6785
造-ㄗㄠˋ-反-ㄈㄢˇ -5.6760
造-ㄗㄠˋ-句-ㄐㄩˋ -6.0366
造-ㄗㄠˋ-園-ㄩㄢˊ -6.4889
造-ㄗㄠˋ-在-ㄗㄞˋ -6.6650
造-ㄗㄠˋ-型-ㄒㄧㄥˊ -4.5886
造-ㄗㄠˋ-型-ㄒㄧㄥˊ-藝-ㄧˋ-術-ㄕㄨˋ -6.9795
造-ㄗㄠˋ-好-ㄏㄠˇ -6.2257
造-ㄗㄠˋ-字-ㄗˋ -5.8199
造-ㄗㄠˋ-孽-ㄋㄧㄝˋ -6.4220
造-ㄗㄠˋ-就-ㄐㄧㄡˋ -5.0968
造-ㄗㄠˋ-就-ㄐㄧㄡˋ-人-ㄖㄣˊ-才-ㄘㄞˊ -7.2805
造-ㄗㄠˋ-就-ㄐㄧㄡˋ-人-ㄖㄣˊ-材-ㄘㄞˊ -7.2805
造-ㄗㄠˋ-就-ㄐㄧㄡˋ-出-ㄔㄨ -6.0441
造-ㄗㄠˋ-山-ㄕㄢ-運-ㄩㄣˋ-動-ㄉㄨㄥˋ -6.5024
造-ㄗㄠˋ-幣-ㄅㄧˋ -6.7900
造-ㄗㄠˋ-幣-ㄅㄧˋ-廠-ㄔㄤˇ -7.1233
造-ㄗㄠˋ-形-ㄒㄧㄥˊ -5.1772
造-ㄗㄠˋ-形-ㄒㄧㄥˊ-藝-ㄧˋ-術-ㄕㄨˋ -7.2805
造-ㄗㄠˋ-形-ㄒㄧㄥˊ-設-ㄕㄜˋ-計-ㄐㄧˋ -6.6785
造-ㄗㄠˋ-成-ㄔㄥˊ -3.6657
造-ㄗㄠˋ-景-ㄐㄧㄥˇ -5.9883
造-ㄗㄠˋ-林-ㄌㄧㄣˊ -5.4542
造-ㄗㄠˋ-橋-ㄑㄧㄠˊ -5.7900
造-ㄗㄠˋ-橋-ㄑㄧㄠˊ-工-ㄍㄨㄥ-程-ㄔㄥˊ -7.2805
造-ㄗㄠˋ-橋-ㄑㄧㄠˊ-村-ㄘㄨㄣ -7.1233
造-ㄗㄠˋ-橋-ㄑㄧㄠˊ-鄉-ㄒㄧㄤ -6.0819
造-ㄗㄠˋ-橋-ㄑㄧㄠˊ-鄉-ㄒㄧㄤ-人-ㄖㄣˊ -6.6785
造-ㄗㄠˋ-次-ㄘˋ -6.6650
造-ㄗㄠˋ-物-ㄨˋ -5.4817
造-ㄗㄠˋ-物-ㄨˋ-主-ㄓㄨˇ -5.8223
造-ㄗㄠˋ-物-ㄨˋ-者-ㄓㄜˇ -6.0441
造-ㄗㄠˋ-福-ㄈㄨˊ -5.3640
造-ㄗㄠˋ-福-ㄈㄨˊ-人-ㄖㄣˊ-群-ㄑㄩㄣˊ -6.6785
造-ㄗㄠˋ-福-ㄈㄨˊ-人-ㄖㄣˊ-類-ㄌㄟˋ -6.3774
造-ㄗㄠˋ-紙-ㄓˇ -5.7757
造-ㄗㄠˋ-紙-ㄓˇ-廠-ㄔㄤˇ -6.8223
造-ㄗㄠˋ-紙-ㄓˇ-類-ㄌㄟˋ-股-ㄍㄨˇ -6.3774
造-ㄗㄠˋ-船-ㄔㄨㄢˊ -5.4962
造-ㄗㄠˋ-船-ㄔㄨㄢˊ-公-ㄍㄨㄥ-司-ㄙ -6.3774
造-ㄗㄠˋ-船-ㄔㄨㄢˊ-國-ㄍㄨㄛˊ -7.1233
造-ㄗㄠˋ-船-ㄔㄨㄢˊ-廠-ㄔㄤˇ -6.1690
造-ㄗㄠˋ-船-ㄔㄨㄢˊ-業-ㄧㄝˋ -6.2202
造-ㄗㄠˋ-船-ㄔㄨㄢˊ-系-ㄒㄧˋ -7.1233
造-ㄗㄠˋ-訪-ㄈㄤˇ -5.2459
造-ㄗㄠˋ-詞-ㄘˊ -6.7900
造-ㄗㄠˋ-詣-ㄧˋ -6.0118
造-ㄗㄠˋ-謠-ㄧㄠˊ -6.0630
造-ㄗㄠˋ-謠-ㄧㄠˊ-生-ㄕㄥ-事-ㄕˋ -6.9795
造-ㄗㄠˋ-謠-ㄧㄠˊ-言-ㄧㄢˊ -7.1233
造-ㄗㄠˋ-酒-ㄐㄧㄡˇ -6.7900
逡-ㄑㄩㄣ-巡-ㄒㄩㄣˊ -6.7900
逢-ㄈㄥˊ-人-ㄖㄣˊ-說-ㄕㄨㄛ-項-ㄒㄧㄤˋ -7.2805
逢-ㄈㄥˊ-低-ㄉㄧ -6.3640
逢-ㄈㄥˊ-低-ㄉㄧ-買-ㄇㄞˇ-進-ㄐㄧㄣˋ -6.9795
逢-ㄈㄥˊ-低-ㄉㄧ-賣-ㄇㄞˋ-出-ㄔㄨ -7.2805
逢-ㄈㄥˊ-凶-ㄒㄩㄥ-化-ㄏㄨㄚˋ-吉-ㄐㄧˊ -6.6785
逢-ㄈㄥˊ-到-ㄉㄠˋ -6.6650
逢-ㄈㄥˊ-場-ㄔㄤˇ-作-ㄗㄨㄛˋ-戲-ㄒㄧˋ -6.2014
逢-ㄈㄥˊ-山-ㄕㄢ-開-ㄎㄞ-路-ㄌㄨˋ -7.2805
逢-ㄈㄥˊ-年-ㄋㄧㄢˊ-過-ㄍㄨㄛˋ-節-ㄐㄧㄝˊ -6.5024
逢-ㄈㄥˊ-甲-ㄐㄧㄚˇ -5.5036
逢-ㄈㄥˊ-甲-ㄐㄧㄚˇ-大-ㄉㄚˋ-學-ㄒㄩㄝˊ -5.9795
逢-ㄈㄥˊ-甲-ㄐㄧㄚˇ-學-ㄒㄩㄝˊ-院-ㄩㄢˋ -7.2805
逢-ㄈㄥˊ-迎-ㄧㄥˊ -6.1209
逢-ㄈㄥˊ-集-ㄐㄧˊ -7.5681
逢-ㄈㄥˊ-高-ㄍㄠ -6.7900
逢-ㄈㄥˊ-高-ㄍㄠ-買-ㄇㄞˇ-進-ㄐㄧㄣˋ -7.2805
逢-ㄈㄥˊ-高-ㄍㄠ-賣-ㄇㄞˋ-出-ㄔㄨ -7.2805
連-ㄌㄧㄢˊ-上-ㄕㄤˋ -5.0740
連-ㄌㄧㄢˊ-不-ㄅㄨˊ-上-ㄕㄤˋ -5.6919
連-ㄌㄧㄢˊ-中-ㄓㄨㄥˋ -6.0630
連-ㄌㄧㄢˊ-串-ㄔㄨㄢˋ -4.7205
連-ㄌㄧㄢˊ-任-ㄖㄣˋ -4.9838
連-ㄌㄧㄢˊ-出-ㄔㄨ -6.0630
連-ㄌㄧㄢˊ-到-ㄉㄠˋ -5.4410
連-ㄌㄧㄢˊ-動-ㄉㄨㄥˋ -5.7108
連-ㄌㄧㄢˊ-勝-ㄕㄥˋ -5.5112
連-ㄌㄧㄢˊ-同-ㄊㄨㄥˊ -5.3863
連-ㄌㄧㄢˊ-回-ㄏㄨㄟˊ -6.0118
連-ㄌㄧㄢˊ-在-ㄗㄞˋ -5.6543
連-ㄌㄧㄢˊ-在-ㄗㄞˋ-一-ㄧˋ-起-ㄑㄧˇ -5.7754
連-ㄌㄧㄢˊ-坐-ㄗㄨㄛˋ -6.1209
連-ㄌㄧㄢˊ-夜-ㄧㄝˋ -5.7356
連-ㄌㄧㄢˊ-天-ㄊㄧㄢ -5.8047
連-ㄌㄧㄢˊ-帶-ㄉㄞˋ -5.0392
連-ㄌㄧㄢˊ-年-ㄋㄧㄢˊ -5.8691
連-ㄌㄧㄢˊ-忙-ㄇㄤˊ -5.4220
連-ㄌㄧㄢˊ-成-ㄔㄥˊ -5.6873
連-ㄌㄧㄢˊ-成-ㄔㄥˊ-一-ㄧ-氣-ㄑㄧˋ -6.0253
連-ㄌㄧㄢˊ-成-ㄔㄥˊ-一-ㄧˊ-氣-ㄑㄧˋ -6.0253
連-ㄌㄧㄢˊ-戰-ㄓㄢˋ -4.8905
連-ㄌㄧㄢˊ-接-ㄐㄧㄝ -4.5886
連-ㄌㄧㄢˊ-接-ㄐㄧㄝ-詞-ㄘˊ -5.1063
連-ㄌㄧㄢˊ-接-ㄐㄧㄝ-起-ㄑㄧˇ-來-ㄌㄞˊ -6.0253
連-ㄌㄧㄢˊ-敗-ㄅㄞˋ -5.7108
連-ㄌㄧㄢˊ-日-ㄖˋ -5.1915
連-ㄌㄧㄢˊ-日-ㄖˋ-來-ㄌㄞˊ -5.7083
連-ㄌㄧㄢˊ-橫-ㄏㄥˊ -5.4038
連-ㄌㄧㄢˊ-江-ㄐㄧㄤ-縣-ㄒㄧㄢˋ -5.7431
連-ㄌㄧㄢˊ-玉-ㄩˋ-輝-ㄏㄨㄟ -5.7616
連-ㄌㄧㄢˊ-環-ㄏㄨㄢˊ -5.5681
連-ㄌㄧㄢˊ-生-ㄕㄥ -6.0118
連-ㄌㄧㄢˊ-發-ㄈㄚ -5.8357
連-ㄌㄧㄢˊ-篇-ㄆㄧㄢ -6.0910
連-ㄌㄧㄢˊ-結-ㄐㄧㄝˊ -4.4301
連-ㄌㄧㄢˊ-絡-ㄌㄨㄛˋ -5.0167
連-ㄌㄧㄢˊ-綿-ㄇㄧㄢˊ -5.8691
連-ㄌㄧㄢˊ-線-ㄒㄧㄢˋ -4.5355
連-ㄌㄧㄢˊ-繫-ㄒㄧˋ -5.2585
連-ㄌㄧㄢˊ-續-ㄒㄩˋ -4.2610
連-ㄌㄧㄢˊ-續-ㄒㄩˋ-劇-ㄐㄩˋ -5.1105
連-ㄌㄧㄢˊ-續-ㄒㄩˋ-性-ㄒㄧㄥˋ -5.6462
連-ㄌㄧㄢˊ-署-ㄕㄨˇ -4.8538
連-ㄌㄧㄢˊ-署-ㄕㄨˋ -4.8538
連-ㄌㄧㄢˊ-詞-ㄘˊ -5.7757
連-ㄌㄧㄢˊ-貫-ㄍㄨㄢˋ -5.5347
連-ㄌㄧㄢˊ-貫-ㄍㄨㄢˋ-性-ㄒㄧㄥˋ -6.1233
連-ㄌㄧㄢˊ-起-ㄑㄧˇ -6.1209
連-ㄌㄧㄢˊ-起-ㄑㄧˇ-來-ㄌㄞˊ -6.0441
連-ㄌㄧㄢˊ-載-ㄗㄞˋ -5.5595
連-ㄌㄧㄢˊ-通-ㄊㄨㄥ -5.8047
連-ㄌㄧㄢˊ-連-ㄌㄧㄢˊ -5.2026
連-ㄌㄧㄢˊ-鎖-ㄙㄨㄛˇ -4.9469
連-ㄌㄧㄢˊ-鎖-ㄙㄨㄛˇ-反-ㄈㄢˇ-應-ㄧㄥˋ -5.8334
連-ㄌㄧㄢˊ-鎖-ㄙㄨㄛˇ-店-ㄉㄧㄢˋ -5.3990
連-ㄌㄧㄢˊ-長-ㄓㄤˇ -5.7230
連-ㄌㄧㄢˊ-體-ㄊㄧˇ -5.9053
連-ㄌㄧㄢˊ-體-ㄊㄧˇ-嬰-ㄧㄥ -5.9192
逮-ㄉㄞˇ-住-ㄓㄨˋ -6.3128
逮-ㄉㄞˇ-到-ㄉㄠˋ -5.7900
逮-ㄉㄞˇ-捕-ㄅㄨˇ -4.8833
逮-ㄉㄞˇ-獲-ㄏㄨㄛˋ -5.8047
週-ㄓㄡ-一-ㄧ -5.0939
週-ㄓㄡ-三-ㄙㄢ -5.4038
週-ㄓㄡ-二-ㄦˋ -5.3128
週-ㄓㄡ-五-ㄨˇ -5.1209
週-ㄓㄡ-休-ㄒㄧㄡ -7.5681
週-ㄓㄡ-休-ㄒㄧㄡ-二-ㄦˋ-日-ㄖˋ -5.5323
週-ㄓㄡ-全-ㄑㄩㄢˊ -6.4889
週-ㄓㄡ-六-ㄌㄧㄡˋ -5.1432
週-ㄓㄡ-刊-ㄎㄢ -5.1179
週-ㄓㄡ-到-ㄉㄠˋ -6.1531
週-ㄓㄡ-四-ㄙˋ -5.3533
週-ㄓㄡ-圍-ㄨㄟˊ -6.4220
週-ㄓㄡ-均-ㄐㄩㄣ-線-ㄒㄧㄢˋ -6.3451
週-ㄓㄡ-報-ㄅㄠˋ -5.4038
週-ㄓㄡ-密-ㄇㄧˋ -7.2671
週-ㄓㄡ-年-ㄋㄧㄢˊ -4.7382
週-ㄓㄡ-年-ㄋㄧㄢˊ-慶-ㄑㄧㄥˋ -5.5551
週-ㄓㄡ-年-ㄋㄧㄢˊ-紀-ㄐㄧˋ-念-ㄋㄧㄢˋ -5.5993
週-ㄓㄡ-折-ㄓㄜˊ -7.5681
週-ㄓㄡ-指-ㄓˇ-數-ㄕㄨˋ -7.1233
週-ㄓㄡ-旋-ㄒㄩㄢˊ -6.6650
週-ㄓㄡ-日-ㄖˋ -5.3695
週-ㄓㄡ-會-ㄏㄨㄟˋ -6.0630
週-ㄓㄡ-期-ㄑㄧˊ -5.0046
週-ㄓㄡ-期-ㄑㄧˊ-性-ㄒㄧㄥˋ -6.2202
週-ㄓㄡ-期-ㄑㄧˊ-表-ㄅㄧㄠˇ -6.5212
週-ㄓㄡ-末-ㄇㄛˋ -4.7973
週-ㄓㄡ-歲-ㄙㄨㄟˋ -6.3128
週-ㄓㄡ-率-ㄌㄩˋ -7.5681
週-ㄓㄡ-知-ㄓ -6.3128
週-ㄓㄡ-線-ㄒㄧㄢˋ -5.9053
週-ㄓㄡ-而-ㄦˊ-復-ㄈㄨˋ-始-ㄕˇ -6.2805
週-ㄓㄡ-薪-ㄒㄧㄣ -6.7900
週-ㄓㄡ-記-ㄐㄧˋ -5.9660
週-ㄓㄡ-詳-ㄒㄧㄤˊ -6.7900
週-ㄓㄡ-身-ㄕㄣ -7.5681
週-ㄓㄡ-轉-ㄓㄨㄢˇ -5.6989
週-ㄓㄡ-轉-ㄓㄨㄢˇ-不-ㄅㄨˋ-靈-ㄌㄧㄥˊ -6.0253
週-ㄓㄡ-轉-ㄓㄨㄢˇ-率-ㄌㄩˋ -6.3451
週-ㄓㄡ-轉-ㄓㄨㄢˇ-金-ㄐㄧㄣ -6.6462
週-ㄓㄡ-遊-ㄧㄡˊ -6.6650
週-ㄓㄡ-遊-ㄧㄡˊ-世-ㄕˋ-界-ㄐㄧㄝˋ -7.2805
週-ㄓㄡ-遭-ㄗㄠ -5.6438
週-ㄓㄡ-遭-ㄗㄠ-事-ㄕˋ-物-ㄨˋ -6.9795
週-ㄓㄡ-邊-ㄅㄧㄢ -5.3480
週-ㄓㄡ-邊-ㄅㄧㄢ-產-ㄔㄢˇ-品-ㄆㄧㄣˇ -6.9795
週-ㄓㄡ-邊-ㄅㄧㄢ-設-ㄕㄜˋ-備-ㄅㄟˋ -6.3774
進-ㄐㄧㄣˋ-一-ㄧ-步-ㄅㄨˋ-地-ㄉㄧˋ -5.7491
進-ㄐㄧㄣˋ-一-ㄧ-步-ㄅㄨˋ-地-ㄉㄧ˙ -5.7491
進-ㄐㄧㄣˋ-一-ㄧˊ-步-ㄅㄨˋ -4.0236
進-ㄐㄧㄣˋ-不-ㄅㄨˋ-了-ㄌㄧㄠˇ -6.0441
進-ㄐㄧㄣˋ-位-ㄨㄟˋ -6.1209
進-ㄐㄧㄣˋ-來-ㄌㄞˊ -4.4097
進-ㄐㄧㄣˋ-修-ㄒㄧㄡ -4.8215
進-ㄐㄧㄣˋ-入-ㄖㄨˋ -3.8496
進-ㄐㄧㄣˋ-入-ㄖㄨˋ-到-ㄉㄠˋ -5.4898
進-ㄐㄧㄣˋ-出-ㄔㄨ -4.8002
進-ㄐㄧㄣˋ-出-ㄔㄨ-口-ㄎㄡˇ -5.2600
進-ㄐㄧㄣˋ-出-ㄔㄨ-口-ㄎㄡˇ-貿-ㄇㄠˋ-易-ㄧˋ -5.9326
進-ㄐㄧㄣˋ-到-ㄉㄠˋ -5.1915
進-ㄐㄧㄣˋ-化-ㄏㄨㄚˋ -5.2848
進-ㄐㄧㄣˋ-去-ㄑㄩˋ -4.2728
進-ㄐㄧㄣˋ-取-ㄑㄩˇ -5.6543
進-ㄐㄧㄣˋ-口-ㄎㄡˇ -4.2619
進-ㄐㄧㄣˋ-口-ㄎㄡˇ-商-ㄕㄤ -5.5435
進-ㄐㄧㄣˋ-口-ㄎㄡˇ-貨-ㄏㄨㄛˋ -5.8223
進-ㄐㄧㄣˋ-城-ㄔㄥˊ -5.6043
進-ㄐㄧㄣˋ-場-ㄔㄤˇ -5.0939
進-ㄐㄧㄣˋ-士-ㄕˋ -5.6760
進-ㄐㄧㄣˋ-學-ㄒㄩㄝˊ -6.0910
進-ㄐㄧㄣˋ-展-ㄓㄢˇ -4.8779
進-ㄐㄧㄣˋ-帳-ㄓㄤˋ -5.6650
進-ㄐㄧㄣˋ-度-ㄉㄨˋ -4.6749
進-ㄐㄧㄣˋ-德-ㄉㄜˊ -6.1209
進-ㄐㄧㄣˋ-攻-ㄍㄨㄥ -5.2026
進-ㄐㄧㄣˋ-步-ㄅㄨˋ -4.2418
進-ㄐㄧㄣˋ-步-ㄅㄨˋ-到-ㄉㄠˋ -6.0441
進-ㄐㄧㄣˋ-步-ㄅㄨˋ-的-ㄉㄜ˙ -5.1788
進-ㄐㄧㄣˋ-步-ㄅㄨˋ-黨-ㄉㄤˇ -5.4898
進-ㄐㄧㄣˋ-水-ㄕㄨㄟˇ -5.8199
進-ㄐㄧㄣˋ-港-ㄍㄤˇ -6.0118
進-ㄐㄧㄣˋ-用-ㄩㄥˋ -5.5347
進-ㄐㄧㄣˋ-發-ㄈㄚ -6.2257
進-ㄐㄧㄣˋ-程-ㄔㄥˊ -5.4962
進-ㄐㄧㄣˋ-站-ㄓㄢˋ -6.1531
進-ㄐㄧㄣˋ-而-ㄦˊ -4.5587
進-ㄐㄧㄣˋ-行-ㄒㄧㄥˊ -3.4512
進-ㄐㄧㄣˋ-行-ㄒㄧㄥˊ-到-ㄉㄠˋ -5.5792
進-ㄐㄧㄣˋ-行-ㄒㄧㄥˊ-式-ㄕˋ -6.2202
進-ㄐㄧㄣˋ-行-ㄒㄧㄥˊ-曲-ㄑㄩˇ -6.0819
進-ㄐㄧㄣˋ-行-ㄒㄧㄥˊ-著-ㄓㄜ˙ -6.0819
進-ㄐㄧㄣˋ-補-ㄅㄨˇ -6.0630
進-ㄐㄧㄣˋ-貢-ㄍㄨㄥˋ -6.1879
進-ㄐㄧㄣˋ-貨-ㄏㄨㄛˋ -5.6760
進-ㄐㄧㄣˋ-軍-ㄐㄩㄣ -5.2257
進-ㄐㄧㄣˋ-退-ㄊㄨㄟˋ -5.5511
進-ㄐㄧㄣˋ-退-ㄊㄨㄟˋ-兩-ㄌㄧㄤˇ-難-ㄋㄢˊ -6.0253
進-ㄐㄧㄣˋ-進-ㄐㄧㄣˋ -5.8199
進-ㄐㄧㄣˋ-進-ㄐㄧㄣˋ-出-ㄔㄨ-出-ㄔㄨ -5.5816
進-ㄐㄧㄣˋ-逼-ㄅㄧ -6.0118
進-ㄐㄧㄣˋ-門-ㄇㄣˊ -5.7900
進-ㄐㄧㄣˋ-階-ㄐㄧㄝ -5.5347
進-ㄐㄧㄣˋ-食-ㄕˊ -5.5428
進-ㄐㄧㄣˋ-餐-ㄘㄢ -5.9883
進-ㄐㄧㄣˋ-香-ㄒㄧㄤ -5.7108
進-ㄐㄧㄣˋ-香-ㄒㄧㄤ-團-ㄊㄨㄢˊ -6.1233
進-ㄐㄧㄣˋ-駐-ㄓㄨˋ -5.0939
逶-ㄨㄟ-迤-ㄧˊ -7.2671
逸-ㄧˋ-事-ㄕˋ -6.7900
逸-ㄧˋ-仙-ㄒㄧㄢ -6.1209
逸-ㄧˋ-出-ㄔㄨ-功-ㄍㄨㄥ -7.4243
逸-ㄧˋ-史-ㄕˇ -7.5681
逸-ㄧˋ-品-ㄆㄧㄣˇ -6.0910
逸-ㄧˋ-士-ㄕˋ -6.9660
逸-ㄧˋ-才-ㄘㄞˊ -7.5681
逸-ㄧˋ-書-ㄕㄨ -6.9660
逸-ㄧˋ-樂-ㄌㄜˋ -6.7900
逸-ㄧˋ-民-ㄇㄧㄣˊ -6.0366
逸-ㄧˋ-氣-ㄑㄧˋ -6.4889
逸-ㄧˋ-興-ㄒㄧㄥˋ -6.7900
逸-ㄧˋ-詩-ㄕ -7.2671
逸-ㄧˋ-趣-ㄑㄩˋ -6.7900
逸-ㄧˋ-趣-ㄑㄩˋ-橫-ㄏㄥˊ-生-ㄕㄥ -7.2805
逸-ㄧˋ-麗-ㄌㄧˋ -7.5681
逼-ㄅㄧ-上-ㄕㄤˋ-梁-ㄌㄧㄤˊ-山-ㄕㄢ -6.6785
逼-ㄅㄧ-下-ㄒㄧㄚˋ -6.9660
逼-ㄅㄧ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.4243
逼-ㄅㄧ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.4243
逼-ㄅㄧ-下-ㄒㄧㄚˋ-台-ㄊㄞˊ -7.4243
逼-ㄅㄧ-不-ㄅㄨˋ-得-ㄉㄜˊ-已-ㄧˇ -5.9381
逼-ㄅㄧ-人-ㄖㄣˊ -5.7900
逼-ㄅㄧ-人-ㄖㄣˊ-太-ㄊㄞˋ-甚-ㄕㄣˋ -7.2805
逼-ㄅㄧ-住-ㄓㄨˋ -7.2671
逼-ㄅㄧ-使-ㄕˇ -6.0910
逼-ㄅㄧ-來-ㄌㄞˊ-逼-ㄅㄧ-去-ㄑㄩˋ -7.2805
逼-ㄅㄧ-供-ㄍㄨㄥ -6.1531
逼-ㄅㄧ-出-ㄔㄨ -6.0366
逼-ㄅㄧ-出-ㄔㄨ-來-ㄌㄞˊ -6.2202
逼-ㄅㄧ-出-ㄔㄨ-去-ㄑㄩˋ -7.4243
逼-ㄅㄧ-到-ㄉㄠˋ -6.1879
逼-ㄅㄧ-向-ㄒㄧㄤˋ -7.5681
逼-ㄅㄧ-回-ㄏㄨㄟˊ -6.7900
逼-ㄅㄧ-回-ㄏㄨㄟˊ-來-ㄌㄞˊ -6.8223
逼-ㄅㄧ-回-ㄏㄨㄟˊ-去-ㄑㄩˋ -7.4243
逼-ㄅㄧ-急-ㄐㄧˊ -7.2671
逼-ㄅㄧ-成-ㄔㄥˊ -6.4220
逼-ㄅㄧ-死-ㄙˇ -6.3640
逼-ㄅㄧ-真-ㄓㄣ -5.6543
逼-ㄅㄧ-緊-ㄐㄧㄣˇ -7.2671
逼-ㄅㄧ-良-ㄌㄧㄤˊ-為-ㄨㄟˊ-娼-ㄔㄤ -6.9795
逼-ㄅㄧ-視-ㄕˋ -6.1879
逼-ㄅㄧ-走-ㄗㄡˇ -6.7900
逼-ㄅㄧ-起-ㄑㄧˇ -7.5681
逼-ㄅㄧ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.4243
逼-ㄅㄧ-近-ㄐㄧㄣˋ -5.3226
逼-ㄅㄧ-迫-ㄆㄛˋ -5.5428
逼-ㄅㄧ-進-ㄐㄧㄣˋ -6.3640
逼-ㄅㄧ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -7.4243
逼-ㄅㄧ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -7.4243
逼-ㄅㄧ-過-ㄍㄨㄛˋ -7.5681
逼-ㄅㄧ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -7.4243
逼-ㄅㄧ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -7.4243
逾-ㄩˊ-出-ㄔㄨ -7.5681
逾-ㄩˊ-恆-ㄏㄥˊ -6.7900
逾-ㄩˊ-放-ㄈㄤˋ -6.2257
逾-ㄩˊ-放-ㄈㄤˋ-比-ㄅㄧˇ -6.3451
逾-ㄩˊ-時-ㄕˊ -6.4220
逾-ㄩˊ-時-ㄕˊ-不-ㄅㄨˊ-候-ㄏㄡˋ -7.2805
逾-ㄩˊ-期-ㄑㄧˊ -5.6438
逾-ㄩˊ-越-ㄩㄝˋ -6.3128
逾-ㄩˊ-限-ㄒㄧㄢˋ -7.5681
逾-ㄩˊ-額-ㄜˊ -7.5681
逾-ㄩˊ-齡-ㄌㄧㄥˊ -7.5681
逾-ㄩˋ-時-ㄕˊ -6.4220
遁-ㄉㄨㄣˋ-世-ㄕˋ -6.5681
遁-ㄉㄨㄣˋ-形-ㄒㄧㄥˊ -6.2257
遁-ㄉㄨㄣˋ-聲-ㄕㄥ-匿-ㄋㄧˋ-跡-ㄐㄧ -7.2805
遁-ㄉㄨㄣˋ-藏-ㄘㄤˊ -7.5681
遁-ㄉㄨㄣˋ-詞-ㄘˊ -7.2671
遁-ㄉㄨㄣˋ-走-ㄗㄡˇ -7.2671
遁-ㄉㄨㄣˋ-跡-ㄐㄧ -7.2671
遁-ㄉㄨㄣˋ-跡-ㄐㄧ-山-ㄕㄢ-林-ㄌㄧㄣˊ -7.2805
遁-ㄉㄨㄣˋ-辭-ㄘˊ -7.5681
遁-ㄉㄨㄣˋ-逃-ㄊㄠˊ -6.6650
遁-ㄉㄨㄣˋ-隱-ㄧㄣˇ -7.2671
遂-ㄙㄨㄟˋ-其-ㄑㄧˊ-所-ㄙㄨㄛˇ-願-ㄩㄢˋ -7.2805
遂-ㄙㄨㄟˋ-即-ㄐㄧˊ -7.2671
遂-ㄙㄨㄟˋ-心-ㄒㄧㄣ -7.2671
遂-ㄙㄨㄟˋ-心-ㄒㄧㄣ-如-ㄖㄨˊ-意-ㄧˋ -7.2805
遂-ㄙㄨㄟˋ-意-ㄧˋ -7.5681
遂-ㄙㄨㄟˋ-行-ㄒㄧㄥˊ -6.1879
遂-ㄙㄨㄟˋ-願-ㄩㄢˋ -7.2671
遇-ㄩˋ-上-ㄕㄤˋ -5.2064
遇-ㄩˋ-事-ㄕˋ -6.1531
遇-ㄩˋ-人-ㄖㄣˊ-不-ㄅㄨˋ-淑-ㄕㄨˊ -6.9795
遇-ㄩˋ-冷-ㄌㄥˇ -6.9660
遇-ㄩˋ-到-ㄉㄠˋ -4.2140
